counts,transitions,production_L_t,cleanroom_L_t,absolute_L_t_error,production_theta,cleanroom_theta,production_beta_t,cleanroom_beta_t,production_stop,cleanroom_stop
"[[1,1,1],[0,3,0],[1,0,0]]",7,8.383904877511075,8.383904877510906,1.687538997430238e-13,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[1,1,2],[0,1,0],[2,0,0]]",7,11.967423815967184,11.967423815967086,9.769962616701378e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[1,0,3],[0,0,0],[3,0,0]]",7,14.842200613241495,14.842200613241502,7.105427357601002e-15,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[1,0,3],[0,0,0],[2,1,0]]",7,16.438624826875078,16.43862482687501,6.750155989720952e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[1,0,3],[0,0,0],[2,0,1]]",7,13.775598358122203,13.775598358122208,5.329070518200751e-15,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[1,0,3],[1,0,0],[1,1,0]]",7,17.57004751279464,17.570047512794613,2.842170943040401e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[1,0,2],[1,1,0],[1,1,0]]",7,11.834045819688946,11.834045819688882,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,2],[0,2,0],[1,1,0]]",7,12.855105888418969,12.85510588841883,1.3855583347321954e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,2],[0,1,1],[1,1,0]]",7,13.252350214357651,13.25235021435759,6.217248937900877e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,2],[0,0,1],[2,1,0]]",7,13.872456181947854,13.872456181947822,3.197442310920451e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[1,0,2],[0,0,1],[1,2,0]]",7,17.37842290046587,17.378422900465768,1.0302869668521453e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[1,0,2],[0,0,1],[1,1,1]]",7,13.329102070593105,13.329102070593075,3.019806626980426e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[1,1,2],[0,0,0],[2,0,1]]",7,10.657881311082747,10.657881311082681,6.572520305780927e-14,0.6,0.6,10.722953221644474,10.722953221644474,False,False
"[[1,0,2],[1,0,0],[1,1,1]]",7,11.910797675924396,11.91079767592437,2.6645352591003757e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[1,0,2],[0,1,0],[1,1,1]]",7,11.545563383534528,11.545563383534425,1.0302869668521453e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[1,0,2],[0,0,0],[2,0,2]]",7,9.162844808781056,9.16284480878106,3.552713678800501e-15,0.6,0.6,10.722953221644476,10.722953221644474,False,False
"[[1,0,2],[0,0,0],[1,1,2]]",7,11.282517166179186,11.282517166179117,6.927791673660977e-14,0.6,0.6,10.722953221644476,10.722953221644474,True,True
"[[1,0,2],[0,0,0],[1,0,3]]",7,10.529033202310748,10.529033202310753,5.329070518200751e-15,0.6,0.6,10.722953221644476,10.722953221644474,False,False
"[[1,0,2],[2,0,0],[0,2,0]]",7,18.47783555283662,18.477835552836556,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,2],[1,1,0],[0,2,0]]",7,16.726306899326858,16.72630689932672,1.3855583347321954e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,2],[1,0,1],[0,2,0]]",7,18.509845586385435,18.50984558638537,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,2],[1,0,0],[0,2,1]]",7,16.80305875556231,16.803058755562205,1.0658141036401503e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[1,0,2],[1,0,0],[0,1,2]]",7,14.140032286809436,14.140032286809404,3.197442310920451e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[1,0,2],[1,1,0],[0,1,1]]",7,12.676986069454092,12.676986069454028,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,2],[1,2,0],[0,1,0]]",7,12.940032286809434,12.940032286809336,9.769962616701378e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[1,0,1],[1,3,0],[0,1,0]]",7,8.433976951406589,8.433976951406457,1.3145040611561853e-13,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,0,1],[0,4,0],[0,1,0]]",7,10.318083237491951,10.318083237491747,2.042810365310288e-13,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,0,1],[0,3,1],[0,1,0]]",7,9.852281346075298,9.852281346075163,1.3500311979441904e-13,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,0,1],[0,2,1],[1,1,0]]",7,8.562844808781055,8.562844808780957,9.769962616701378e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[0,2,1],[0,2,0]]",7,13.455105888418966,13.455105888418796,1.7053025658242404e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,1],[0,2,1],[0,1,1]]",7,9.4057850585462,9.405785058546101,9.947598300641403e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[1,1,1],[0,2,0]]",7,12.434045819688944,12.434045819688848,9.592326932761353e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,1],[0,1,2],[0,2,0]]",7,15.238644575477544,15.238644575477446,9.769962616701378e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,1],[0,1,1],[1,1,1]]",7,7.776550447661165,7.776550447661101,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[0,1,1],[0,2,1]]",7,12.668811527299074,12.668811527298939,1.3500311979441904e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,1],[0,1,1],[0,1,2]]",7,10.0057850585462,10.005785058546136,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[0,0,2],[1,2,0]]",7,14.9957043257124,14.995704325712335,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,1],[0,0,2],[0,3,0]]",7,20.41121354911486,20.41121354911472,1.3855583347321954e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,1],[0,0,2],[0,2,1]]",7,15.838644575477545,15.83864457547748,6.572520305780927e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,1],[1,0,1],[0,2,1]]",7,13.034045819688945,13.034045819688881,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[1,0,1],[0,0,1],[1,1,2]]",7,8.899798591425714,8.899798591425682,3.197442310920451e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,0,1],[0,0,1],[0,2,2]]",7,13.792059671063623,13.792059671063521,1.0125233984581428e-13,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[1,0,1],[0,0,1],[0,1,3]]",7,11.652281346075295,11.652281346075267,2.842170943040401e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[1,1,1],[0,2,0],[1,0,1]]",7,7.597610516391184,7.5976105163910495,1.341149413747189e-13,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[1,2,0],[0,1,1]]",7,7.987480663877493,7.9874806638773945,9.85878045867139e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[0,3,0],[0,1,1]]",7,9.53178887637206,9.53178887637189,1.7053025658242404e-13,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,1,1],[0,1,0],[1,0,2]]",7,7.6743623726266375,7.674362372626535,1.021405182655144e-13,0.6,0.6,11.169240324272893,11.169240324272893,False,False
"[[1,0,1],[1,1,0],[0,1,2]]",7,8.587480663877493,8.587480663877429,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,0,1],[0,2,0],[0,1,2]]",7,9.608540732607514,9.608540732607377,1.3677947663381929e-13,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[1,1,1],[0,0,0],[1,0,3]]",7,7.934564299035842,7.934564299035776,6.661338147750939e-14,0.6,0.6,10.722953221644476,10.722953221644474,False,False
"[[1,0,1],[1,0,0],[0,1,3]]",7,10.233976951406586,10.233976951406559,2.6645352591003757e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,0,1],[0,1,0],[0,1,3]]",7,9.868742659016718,9.868742659016615,1.0302869668521453e-13,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[1,0,1],[0,0,0],[1,0,4]]",7,6.710104401282993,6.710104401282997,4.440892098500626e-15,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[1,0,1],[0,0,0],[0,1,4]]",7,10.216071119801011,10.216071119800946,6.572520305780927e-14,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[1,0,1],[0,0,0],[0,0,5]]",7,10.055056768739078,10.05505676873908,1.7763568394002505e-15,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[0,4,0],[3,0,0],[0,0,0]]",7,19.37287205513831,19.37287205513814,1.7053025658242404e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,3,1],[3,0,0],[0,0,0]]",7,18.331706018818092,18.331706018817993,9.947598300641403e-14,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,3,0],[3,1,0],[0,0,0]]",7,13.642200613241492,13.64220061324136,1.3145040611561853e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,3,0],[2,2,0],[0,0,0]]",7,12.753718177087075,12.75371817708687,2.042810365310288e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,3,0],[2,1,1],[0,0,0]]",7,13.150962503025763,13.15096250302563,1.3322676295501878e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,3,0],[2,0,1],[1,0,0]]",7,15.157362831735853,15.157362831735751,1.0125233984581428e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,3,0],[2,0,1],[0,1,0]]",7,18.663329550253874,18.6633295502537,1.7408297026122455e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,3,0],[2,0,1],[0,0,1]]",7,16.000303081501,16.000303081500896,1.0302869668521453e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,3,1],[2,0,0],[1,0,0]]",7,17.723531476663076,17.72353147666294,1.3500311979441904e-13,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,2,2],[2,0,0],[1,0,0]]",7,18.408457875053543,18.408457875053482,6.039613253960852e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,2,1],[3,0,0],[0,1,0]]",7,18.45319969774018,18.453199697740082,9.947598300641403e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,1],[2,1,0],[0,1,0]]",7,16.178422900465872,16.178422900465698,1.7408297026122455e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,1],[2,0,1],[0,1,0]]",7,17.96196158752445,17.96196158752435,9.947598300641403e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,1],[2,0,0],[1,0,1]]",7,13.7957043257124,13.795704325712334,6.572520305780927e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,1],[2,0,0],[0,1,1]]",7,17.301671044230417,17.301671044230282,1.3500311979441904e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,1],[2,0,0],[0,0,2]]",7,16.024938936597433,16.02493893659737,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,1],[2,1,0],[1,0,0]]",7,12.672456181947851,12.672456181947751,9.947598300641403e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,1],[2,1,0],[0,0,1]]",7,13.515396431712997,13.515396431712897,9.947598300641403e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,1],[2,2,0],[0,0,0]]",7,12.052350214357656,12.05235021435752,1.3500311979441904e-13,0.6,0.6,10.722953221644474,10.722953221644474,True,True
"[[0,2,0],[2,3,0],[0,0,0]]",7,8.679917700858992,8.679917700858825,1.6697754290362354e-13,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[0,2,0],[1,4,0],[0,0,0]]",7,9.177729625824465,9.177729625824226,2.398081733190338e-13,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[0,2,0],[1,3,1],[0,0,0]]",7,8.711927734407809,8.711927734407642,1.6697754290362354e-13,0.6,0.6,10.584967478670572,10.584967478670572,False,False
"[[0,2,0],[1,2,1],[1,0,0]]",7,9.061457097449164,9.061457097449033,1.3145040611561853e-13,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,2,0],[1,2,1],[0,1,0]]",7,12.567423815967185,12.567423815966979,2.0605739337042905e-13,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,2,0],[1,2,1],[0,0,1]]",7,9.90439734721431,9.904397347214177,1.3322676295501878e-13,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,3,0],[1,1,1],[1,0,0]]",7,13.40583417822609,13.405834178225918,1.723066134218243e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,1],[1,1,1],[1,0,0]]",7,12.70446621549667,12.704466215496568,1.0125233984581428e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,0],[2,1,1],[0,1,0]]",7,12.932658108357053,12.932658108356923,1.2967404927621828e-13,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,2,0],[1,1,2],[0,1,0]]",7,14.350962503025762,14.350962503025631,1.3145040611561853e-13,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,2,0],[1,1,1],[1,0,1]]",7,9.138208953684616,9.138208953684519,9.769962616701378e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,2,0],[1,1,1],[0,1,1]]",7,12.644175672202639,12.644175672202467,1.723066134218243e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,0],[1,1,1],[0,0,2]]",7,11.367443564569653,11.367443564569554,9.947598300641403e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,3,0],[1,0,2],[1,0,0]]",7,16.57566722640456,16.57566722640446,9.947598300641403e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,1],[1,0,1],[2,0,0]]",7,14.37106847061596,14.371068470615896,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,1],[1,0,1],[1,1,0]]",7,16.490740828014093,16.490740828013955,1.3855583347321954e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,1],[1,0,1],[1,0,1]]",7,13.827714359261215,13.827714359261151,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,0],[1,0,2],[1,1,0]]",7,14.971068470615961,14.971068470615862,9.947598300641403e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,0],[1,0,2],[0,2,0]]",7,19.86332955025387,19.863329550253702,1.6697754290362354e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,0],[1,0,2],[0,1,1]]",7,15.814008720381107,15.814008720381008,9.947598300641403e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,3,0],[1,0,1],[1,0,1]]",7,14.529082321990636,14.5290823219905,1.3500311979441904e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,0],[2,0,1],[0,1,1]]",7,14.395704325712398,14.3957043257123,9.769962616701378e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,0],[1,0,1],[1,0,2]]",7,11.124503314804507,11.124503314804443,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,2,0],[1,0,1],[0,1,2]]",7,14.630470033322528,14.630470033322391,1.3677947663381929e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,0],[1,0,1],[0,0,3]]",7,13.876986069454091,13.876986069454027,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,1],[1,2,0],[1,0,0]]",7,12.30722188955798,12.307221889557809,1.7053025658242404e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,2,2],[1,0,0],[2,0,0]]",7,17.80028333289853,17.800283332898427,1.0302869668521453e-13,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,3],[1,0,0],[2,0,0]]",7,19.53170601881809,19.531706018818063,2.842170943040401e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,2],[2,0,0],[1,1,0]]",7,17.66690533662029,17.666905336620225,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[1,1,0],[1,1,0]]",7,15.915376683110527,15.915376683110392,1.3500311979441904e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[1,0,1],[1,1,0]]",7,17.698915370169107,17.698915370169043,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[1,0,0],[2,0,1]]",7,13.87245618194785,13.872456181947822,2.842170943040401e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,1,2],[1,0,0],[1,1,1]]",7,15.99212853934598,15.99212853934588,1.0125233984581428e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,1,2],[1,0,0],[1,0,2]]",7,14.715396431712996,14.715396431712966,3.019806626980426e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,1,2],[2,0,0],[0,2,0]]",7,22.5591664162582,22.559166416258066,1.3500311979441904e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[2,0,0],[0,1,1]]",7,18.509845586385435,18.50984558638537,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[2,1,0],[0,1,0]]",7,17.38659744262089,17.38659744262079,9.947598300641403e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,1,1],[2,2,0],[0,1,0]]",7,12.357293963453493,12.357293963453362,1.3145040611561853e-13,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,1],[1,3,0],[0,1,0]]",7,12.51530781482817,12.515307814827965,2.042810365310288e-13,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,1],[1,2,1],[0,1,0]]",7,12.389303997002312,12.389303997002177,1.3500311979441904e-13,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,1],[1,1,1],[1,1,0]]",7,11.62311560347262,11.623115603472518,1.0125233984581428e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,1,1],[0,2,0]]",7,16.515376683110528,16.515376683110357,1.7053025658242404e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,1,1],[0,1,1]]",7,12.466055853237762,12.466055853237664,9.769962616701378e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[2,0,1],[0,2,0]]",7,18.26690533662029,18.26690533662019,9.947598300641403e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,0,2],[0,2,0]]",7,19.685209731289,19.6852097312889,9.947598300641403e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,0,1],[1,1,1]]",7,12.223115603472618,12.223115603472554,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,0,1],[0,2,1]]",7,17.11537668311053,17.11537668311039,1.3855583347321954e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,0,1],[0,1,2]]",7,14.452350214357654,14.452350214357589,6.572520305780927e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,1],[1,1,0],[1,0,1]]",7,12.044175672202638,12.0441756722025,1.3677947663381929e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[2,1,0],[0,1,1]]",7,12.434045819688944,12.434045819688848,9.592326932761353e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,2,0],[0,1,1]]",7,12.068811527299076,12.068811527298903,1.723066134218243e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,2,1],[1,0,0],[1,0,2]]",7,13.507221889557982,13.507221889557878,1.0480505352461478e-13,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,1,1],[2,0,0],[0,1,2]]",7,14.420340180808836,14.420340180808772,6.394884621840902e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,1,0],[0,1,2]]",7,12.668811527299074,12.668811527298939,1.3500311979441904e-13,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,0,0],[1,0,3]]",7,10.809341096310149,10.80934109631012,2.842170943040401e-14,0.6,0.6,11.087596335232384,11.087596335232384,False,False
"[[0,1,1],[1,0,0],[0,1,3]]",7,14.31530781482817,14.315307814828069,1.0125233984581428e-13,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,1],[1,0,0],[0,0,4]]",7,13.901621924550529,13.901621924550499,3.019806626980426e-14,0.6,0.6,11.087596335232384,11.087596335232384,True,True
"[[0,1,2],[1,1,0],[2,0,0]]",7,13.7957043257124,13.795704325712334,6.572520305780927e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[1,1,0],[1,0,1]]",7,13.252350214357651,13.25235021435759,6.217248937900877e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,1],[1,1,0],[1,0,2]]",7,9.162844808781056,9.16284480878099,6.572520305780927e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,1,1],[1,1,0],[0,0,3]]",7,11.91532756343064,11.915327563430575,6.572520305780927e-14,0.6,0.6,11.298317366548035,11.298317366548035,True,True
"[[0,1,2],[1,2,0],[1,0,0]]",7,13.515396431712997,13.515396431712897,9.947598300641403e-14,0.6,0.6,11.169240324272893,11.169240324272893,True,True
"[[0,1,1],[1,2,0],[1,0,1]]",7,8.562844808781055,8.562844808780957,9.769962616701378e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,1,1],[1,2,0],[0,0,2]]",7,10.792079419666091,10.792079419665992,9.947598300641403e-14,0.6,0.6,11.298317366548035,11.298317366548035,False,False
"[[0,1,1],[1,3,0],[1,0,0]]",7,9.009341096310148,9.009341096310019,1.2967404927621828e-13,0.6,0.6,11.087596335232384,11.087596335232384,False,False
